



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
57743 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 8.51032 -1.00403 -7.01702 1.11504 0.319663 1.20213 1.38855 -0.665591 -0.510608 -0.923828 0.198975 0.303711 0.0853111 -0.00977176 -0.069955 0.999967 0.00694266 -0.00332792 -0.00255301 NaN  -164.923 -54.416 149.944 NaN NaN NaN 8.51032 -1.00403 -7.01702 -0.923828 0.198975 0.303711 
57744 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 9.86042 0.963416 -5.2151 -0.465121 2.9062 0.989673 0.695096 -0.156632 -0.398216 -0.923828 0.198975 0.303711 0.0986642 0.00961875 -0.0520403 0.999992 0.00347547 -0.000783158 -0.00199107 97240 -164.865 -54.3888 150.362 NaN NaN NaN 9.86042 0.963416 -5.2151 -0.923828 0.198975 0.303711 
57745 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 8.3344 -0.713979 -6.30405 0.704796 0.688989 0.61521 -0.758469 0.61924 -0.0945782 -0.923828 0.190674 0.297607 0.0831449 -0.00741879 -0.0632703 0.999988 -0.00379233 0.00309619 -0.000472889 NaN  -165.15 -54.7243 150.567 NaN NaN NaN 8.3344 -0.713979 -6.30405 -0.923828 0.190674 0.297607 
57746 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 6.42454 -3.58261 -4.94276 -0.24221 -2.39431 -1.28338 -0.901517 0.99038 0.30659 -0.928223 0.194824 0.29126 0.0640551 -0.0359511 -0.0495833 0.999976 -0.00450755 0.00495186 0.00153294 97240 -165.217 -55.2279 150.018 NaN NaN NaN 6.42454 -3.58261 -4.94276 -0.928223 0.194824 0.29126 
57747 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 2.622 -6.77377 -6.27612 1.80373 -6.75106 -3.23109 -1.27508 1.00828 0.292255 -0.928223 0.198975 0.289062 0.0260039 -0.0680984 -0.0624593 0.999966 -0.00637534 0.00504135 0.00146126 NaN  -165.443 -55.6561 149.902 NaN NaN NaN 2.622 -6.77377 -6.27612 -0.928223 0.198975 0.289062 
57748 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 4.41429 -8.08333 -7.02677 1.10309 -7.65659 -1.18938 -0.277907 -0.0699515 -0.0326411 -0.926025 0.190674 0.295654 0.0441543 -0.080938 -0.0701399 0.999999 -0.00138953 -0.000349757 -0.000163206 97236 -165.644 -55.6219 149.952 NaN NaN NaN 4.41429 -8.08333 -7.02677 -0.926025 0.190674 0.295654 
57749 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 11.2342 -4.26908 -1.29806 -5.73745 -1.08718 0.771064 0.989428 -0.602657 -0.39244 -0.927979 0.188477 0.293457 0.112296 -0.0428474 -0.0128539 0.999981 0.00494711 -0.00301326 -0.00196219 NaN  -164.838 -55.1767 150.614 NaN NaN NaN 11.2342 -4.26908 -1.29806 -0.927979 0.188477 0.293457 
57750 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.5015 0.626887 -1.55735 -4.29591 3.52641 0.395761 0.850184 -0.222764 -0.900088 -0.929932 0.180176 0.289551 0.115059 0.00581688 -0.01542 0.99998 0.00425089 -0.00111381 -0.00450041 97230 -165.114 -55.187 151.545 NaN NaN NaN 11.5015 0.626887 -1.55735 -0.929932 0.180176 0.289551 
57751 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 7.69119 3.47065 -8.60849 4.04467 4.19378 0.739955 0.614005 -0.30308 -0.912803 -0.925781 0.182373 0.300049 0.0772002 0.0346185 -0.0858617 0.999984 0.00307001 -0.00151539 -0.00456399 NaN  -165.184 -54.9809 153.08 NaN NaN NaN 7.69119 3.47065 -8.60849 -0.925781 0.182373 0.300049 
57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.01094 4.80816 -11.8063 7.2807 4.92649 1.77956 0.774952 -0.46974 -0.39786 -0.925781 0.180176 0.293701 0.0704822 0.0483982 -0.117711 0.999988 0.00387475 -0.00234869 -0.00198929 97232 -165.151 -54.7789 153.583 NaN NaN NaN 7.01094 4.80816 -11.8063 -0.925781 0.180176 0.293701 
